DV0,DV1,DV2,DV3,AIN0,AIN1,AIN2,AIN3,time_stamp_ms
-123,-124,0,0,312,276,276,275,1590286687817
-124,-124,0,0,312,276,275,275,1590286690246
-124,-122,0,0,312,275,275,274,1590286692687
-123,-124,0,0,312,276,275,274,1590286695116
-123,-124,0,0,312,276,276,275,1590286697546
-124,-124,0,0,312,276,276,275,1590286699977
-124,-123,0,-1,312,275,274,273,1590286702406
-125,-122,0,-1,312,275,273,273,1590286704836
-123,-122,0,-1,312,275,274,273,1590286707266
-123,-122,0,0,312,276,276,276,1590286709706
-124,-123,0,-1,312,275,274,273,1590286712136
-125,-122,0,-1,312,275,273,272,1590286714567
-124,-121,0,-1,312,275,273,273,1590286717007
-124,-124,0,0,312,276,276,275,1590286719437
-124,-123,0,0,312,276,274,275,1590286721811
-123,-124,0,0,312,276,276,275,1590286724237
-124,-124,0,0,312,276,276,276,1590286726667
-125,-123,0,0,312,276,275,275,1590286729096
-125,-123,0,-1,312,275,273,273,1590286731526
-124,-122,0,-1,312,275,273,273,1590286733956
-123,-122,0,-1,312,275,274,273,1590286736387
-123,-123,0,0,312,275,275,273,1590286738817
-123,-124,0,0,312,276,276,275,1590286741246
-124,-124,0,0,312,276,276,275,1590286743677
-124,-123,0,0,312,276,275,274,1590286746107
-125,-122,0,-1,312,275,273,272,1590286748537
-124,-122,0,-1,312,275,274,273,1590286750966
-123,-122,0,0,312,275,274,273,1590286753397
-123,-123,0,0,312,276,275,275,1590286755826
-123,-124,0,0,312,274,276,276,1590286758257
-125,-124,0,0,312,276,275,275,1590286760686
-125,-123,0,-1,312,275,273,273,1590286763116
-124,-122,0,-1,312,275,273,273,1590286765547
-123,-122,0,-1,312,275,274,273,1590286767976
-123,-124,0,0,312,276,275,274,1590286770406
-123,-124,0,0,312,276,276,275,1590286772841
-123,-122,0,-1,312,275,274,273,1590286775276
-124,-124,0,0,312,276,276,275,1590286777717
-124,-123,0,-1,312,275,274,273,1590286780147
-125,-122,0,-1,312,275,273,273,1590286782576
-123,-122,0,-1,312,274,274,273,1590286785007
-123,-124,0,0,312,275,275,274,1590286787436
-123,-122,0,0,312,274,276,274,1590286789810
-123,-123,0,0,312,276,275,274,1590286792236
-123,-124,0,0,312,276,276,275,1590286794667
-125,-124,0,0,312,276,275,275,1590286797096
-125,-123,0,-1,312,275,273,272,1590286799526
-123,-122,0,-1,312,275,273,273,1590286801956
-123,-122,0,0,312,275,275,274,1590286804387
-123,-124,0,0,312,276,276,275,1590286806816
-124,-124,0,0,312,276,276,275,1590286809247
-124,-123,0,-1,312,275,274,273,1590286811676
-124,-122,0,-1,312,275,273,273,1590286814107
-123,-122,0,-1,312,274,274,273,1590286816536
-123,-122,0,0,312,275,275,274,1590286818966
-123,-124,0,0,312,276,275,275,1590286821396
-124,-124,0,0,312,276,276,275,1590286823826
-125,-123,0,0,312,276,275,274,1590286826256
-125,-124,0,0,312,276,275,274,1590286828697
-123,-124,0,0,312,276,276,275,1590286831127
-124,-124,0,0,312,276,276,276,1590286833556
-125,-123,0,-1,312,276,274,273,1590286835986
-125,-122,0,-1,312,275,273,272,1590286838416
-123,-122,0,-1,312,275,274,273,1590286840846
-123,-123,0,0,312,275,274,273,1590286843277
-123,-124,0,0,312,276,275,274,1590286845707
-123,-124,0,0,312,276,276,276,1590286848136
-125,-124,0,0,312,276,276,275,1590286850567
-125,-123,0,0,312,275,274,273,1590286852996
-124,-122,0,-1,312,275,273,273,1590286855427
-123,-122,0,-1,312,275,273,273,1590286857856
-124,-124,0,0,312,275,273,276,1590286860260
-123,-124,0,0,312,276,276,275,1590286862697
-125,-123,0,-1,312,275,273,273,1590286865126
-124,-122,0,-1,312,275,273,273,1590286867557
-123,-122,0,-1,312,274,274,273,1590286869986
-123,-124,0,0,312,276,275,274,1590286872417
-123,-124,0,0,312,276,276,275,1590286874846
-124,-123,0,0,312,276,275,274,1590286877277
-125,-122,0,-1,312,275,273,272,1590286879706
-123,-122,0,-1,312,275,274,273,1590286882137
-123,-123,0,0,312,276,275,274,1590286884566
-123,-124,0,0,312,276,276,276,1590286886996
-124,-123,0,0,312,276,275,275,1590286889427
-125,-122,0,-1,312,275,273,272,1590286891857
-123,-122,0,-1,312,274,274,273,1590286894286
-123,-123,0,0,312,276,275,274,1590286896716
-124,-124,0,0,312,276,276,275,1590286899147
-124,-123,0,-1,313,275,273,273,1590286901577
-123,-121,0,-1,313,275,273,273,1590286904006
-122,-123,0,0,313,276,275,273,1590286906436
-123,-124,0,0,313,276,276,275,1590286908866
-124,-123,0,0,313,276,275,274,1590286911297
-124,-122,0,-1,313,275,273,272,1590286913726
-122,-121,0,-1,313,274,273,273,1590286916156
-122,-123,0,0,313,276,275,274,1590286918586
-123,-124,0,0,313,276,276,275,1590286921016
-124,-124,0,-1,314,276,275,274,1590286923400
-124,-121,0,-1,314,275,273,272,1590286925827
-122,-121,0,-1,314,275,274,273,1590286928257
-122,-122,0,0,314,276,275,274,1590286930686
-123,-123,0,0,314,276,276,275,1590286933117
-124,-123,0,0,314,276,275,275,1590286935547
-124,-122,0,-1,314,275,275,274,1590286937986
-122,-123,0,0,313,276,276,275,1590286940416
-124,-124,0,0,314,276,276,275,1590286942847
-124,-122,0,-1,313,275,273,273,1590286945276
-123,-124,0,-1,314,275,273,273,1590286947706
-122,-121,0,-1,314,276,275,273,1590286950081
-124,-121,0,-1,314,275,273,273,1590286952507
-122,-121,0,0,315,275,274,273,1590286954937
-121,-123,0,0,315,276,275,275,1590286957366
-123,-123,0,0,315,276,276,276,1590286959796
-124,-121,0,-1,314,274,274,273,1590286962230
-123,-121,0,-1,314,275,273,273,1590286964656
-122,-121,0,-1,314,275,274,273,1590286967086
-122,-123,0,0,314,276,276,273,1590286969527
-123,-121,0,-1,314,274,273,273,1590286971956
-122,-122,0,0,314,276,275,274,1590286974386
-123,-123,0,0,314,276,276,276,1590286976824
-122,-121,0,0,314,275,274,273,1590286979257
-122,-123,0,0,314,276,276,275,1590286981687
-123,-122,0,0,314,276,275,274,1590286984116
-123,-121,0,-1,314,275,273,272,1590286986546
-122,-121,0,0,314,275,275,273,1590286988976
-122,-123,0,0,314,276,276,275,1590286991406
-124,-122,0,0,314,276,275,274,1590286993836
-124,-121,0,-1,314,275,273,273,1590286996266
-122,-121,0,-1,314,275,274,273,1590286998697
-122,-123,0,0,314,276,276,275,1590287001126
-123,-123,0,0,314,276,276,275,1590287003556
-124,-122,0,-1,314,275,273,272,1590287005986
-122,-121,0,-1,314,275,274,273,1590287008416
-122,-122,0,0,315,276,275,273,1590287010846
-122,-123,0,0,315,276,276,275,1590287013276
-123,-123,0,0,315,276,275,274,1590287015707
-123,-121,0,-1,315,275,274,273,1590287018146
-122,-122,0,0,315,276,275,275,1590287020576
-123,-123,0,0,315,276,276,276,1590287023007
-122,-120,0,-1,315,275,273,273,1590287025447
-121,-122,0,0,315,276,275,274,1590287027877
-122,-122,0,0,315,275,276,275,1590287030306
-123,-122,0,0,315,276,276,275,1590287032737
-123,-121,0,0,315,275,273,273,1590287035166
-123,-121,0,-1,315,275,273,272,1590287037596
-122,-120,0,-1,315,274,274,273,1590287040026
-121,-122,0,0,315,276,275,274,1590287042457
-122,-122,0,0,315,276,276,275,1590287044887
-123,-123,0,0,315,276,276,276,1590287047317
-122,-121,0,0,315,276,274,276,1590287049690
-123,-123,0,0,315,276,276,276,1590287052116
-123,-122,0,0,315,276,274,274,1590287054547
-123,-121,0,-1,315,277,274,274,1590287056920
-124,-122,0,0,315,276,275,274,1590287059346
-124,-121,0,-1,315,275,273,273,1590287061777
-122,-121,0,-1,314,276,276,275,1590287064217
-123,-123,0,0,314,276,276,275,1590287066646
-124,-122,0,-1,314,275,273,273,1590287069076
-122,-121,0,-1,314,275,273,273,1590287071506
-122,-121,0,0,314,275,276,273,1590287073880
-122,-121,0,-1,314,275,273,273,1590287076307
-122,-121,0,0,314,275,276,273,1590287078680
-122,-121,0,-1,314,276,275,272,1590287081050
-123,-121,0,-1,314,275,273,273,1590287083476
-122,-121,0,-1,314,275,274,273,1590287085906
-122,-123,0,0,314,276,276,275,1590287088336
-123,-123,0,0,314,276,276,275,1590287090767
-124,-121,0,-1,315,275,273,273,1590287093196
-122,-121,0,-1,315,274,274,273,1590287095627
-121,-122,0,0,315,274,274,273,1590287098076
-121,-122,0,0,315,276,276,274,1590287100506
-123,-123,0,0,315,276,276,276,1590287102936
-124,-121,0,-1,315,275,273,273,1590287105367
-123,-120,0,-1,315,274,273,273,1590287107796
-122,-122,0,0,315,276,275,274,1590287110227
-122,-123,0,0,314,276,276,275,1590287112656
-124,-123,0,0,314,276,275,274,1590287115086
-124,-121,0,-1,314,275,273,272,1590287117518
-122,-121,0,-1,314,275,274,273,1590287119946
-123,-122,0,0,314,275,275,274,1590287122300
-122,-122,0,0,314,276,275,274,1590287124726
-122,-123,0,0,314,276,276,276,1590287127157
-124,-122,0,0,314,276,275,272,1590287129570
-122,-121,0,-1,314,274,274,273,1590287131996
-122,-122,0,0,314,276,275,274,1590287134434
-122,-121,0,-1,315,275,273,272,1590287136870
-123,-123,0,0,315,276,276,276,1590287139306
-123,-122,0,0,315,275,275,274,1590287141736
-123,-121,0,-1,315,275,273,272,1590287144166
-122,-120,0,-1,315,274,274,273,1590287146596
-121,-122,0,0,315,276,275,274,1590287149026
-123,-123,0,0,315,276,276,276,1590287151456
-124,-121,0,-1,315,275,273,272,1590287153887
-123,-121,0,-1,315,274,273,273,1590287156316
-122,-122,0,0,315,276,276,274,1590287158746
-123,-123,0,0,315,276,276,276,1590287161177
-124,-121,0,-1,315,275,273,273,1590287163607
-122,-121,0,-1,315,275,274,273,1590287166037
-122,-123,0,0,314,276,276,275,1590287168467
-123,-122,0,0,314,275,275,274,1590287170897
-123,-121,0,-1,314,275,273,272,1590287173326
-122,-121,0,0,314,275,275,273,1590287175757
-122,-123,0,0,314,275,273,272,1590287178196
-122,-121,0,-1,314,274,274,273,1590287180626
-122,-123,0,0,314,276,276,275,1590287183056
-123,-123,0,0,314,276,276,275,1590287185486
-124,-121,0,-1,314,275,273,272,1590287187917
-122,-121,0,-1,314,275,274,273,1590287190347
-122,-123,0,0,314,276,275,275,1590287192777
-123,-123,0,0,314,276,275,275,1590287195206
-124,-121,0,-1,314,275,273,272,1590287197637
-122,-121,0,-1,314,275,274,273,1590287200066
-122,-123,0,0,314,276,276,275,1590287202496
-123,-123,0,0,314,276,276,275,1590287204927
-124,-122,0,-1,314,275,273,272,1590287207356
-124,-123,0,0,314,276,275,276,1590287209796
-124,-123,0,0,314,276,274,274,1590287212226
-124,-121,0,-1,314,275,273,273,1590287214656
-122,-121,0,-1,313,275,274,273,1590287217087
-122,-123,0,0,313,276,276,275,1590287219517
-124,-124,0,0,313,276,276,275,1590287221946
-122,-124,0,0,313,274,273,273,1590287224408
-124,-124,0,0,313,276,276,276,1590287226847
-124,-122,0,0,313,275,274,274,1590287229287
-123,-123,0,0,313,276,276,275,1590287231716
-124,-124,0,0,313,276,276,275,1590287234147
-124,-122,0,-1,313,275,273,272,1590287236576
-123,-121,0,-1,313,274,273,273,1590287239010
-122,-122,0,-1,313,275,274,273,1590287241437
-122,-122,0,0,313,275,275,273,1590287243877
-124,-122,0,-1,313,275,273,272,1590287246306
-122,-121,0,-1,313,274,274,273,1590287248737
-122,-122,0,0,313,275,274,273,1590287251167
-122,-123,0,0,313,276,276,275,1590287253598
-123,-124,0,0,313,276,276,275,1590287256026
-124,-122,0,0,313,275,274,275,1590287258457
-124,-122,0,-1,313,275,273,272,1590287260886
-122,-121,0,-1,313,274,274,273,1590287263316
-122,-122,0,0,313,275,274,273,1590287265746
-122,-123,0,0,313,276,276,275,1590287268176
-124,-124,0,0,313,276,276,275,1590287270607
-124,-123,0,0,313,276,274,273,1590287273036
-124,-122,0,-1,313,275,273,272,1590287275467
-123,-121,0,-1,313,274,274,273,1590287277907
-124,-124,0,0,312,276,276,275,1590287280338
-124,-123,0,-1,312,277,273,276,1590287282710
-125,-124,0,0,312,276,276,276,1590287285137
-124,-123,0,0,312,275,274,273,1590287287567
-125,-122,0,-1,312,276,273,272,1590287289996
-123,-122,0,-1,312,274,274,273,1590287292427
-123,-123,0,0,312,276,275,274,1590287294856
-123,-124,0,0,313,276,276,275,1590287297286
-124,-124,0,0,313,276,276,275,1590287299717
-124,-123,0,-1,313,275,273,272,1590287302147
-124,-121,0,-1,313,275,273,273,1590287304576
-123,-122,0,0,312,275,274,273,1590287307007
-123,-124,0,0,312,276,275,274,1590287309436
-124,-124,0,0,312,276,276,276,1590287311866
-124,-123,0,0,312,276,275,273,1590287314296
-125,-122,0,-1,312,275,273,273,1590287316726
-123,-122,0,-1,312,275,273,273,1590287319157
-123,-123,0,0,312,276,274,273,1590287321586
-123,-124,0,0,312,276,276,275,1590287324016
-124,-124,0,0,312,276,276,275,1590287326447
-125,-123,0,-1,312,275,274,273,1590287328904
-123,-122,0,0,312,275,274,273,1590287331336
-123,-124,0,0,312,276,275,274,1590287333767
-124,-124,0,0,312,276,276,276,1590287336197
-125,-124,0,0,312,276,274,276,1590287338570
-123,-124,0,0,312,276,276,275,1590287340997
-125,-124,0,0,312,276,276,275,1590287343427
-125,-123,0,-1,312,275,274,273,1590287345856
-125,-122,0,-1,312,275,273,273,1590287348287
-123,-122,0,-1,312,274,274,273,1590287350716
-123,-123,0,0,312,276,275,274,1590287353146
-123,-124,0,0,312,276,276,275,1590287355576
-124,-124,0,0,312,274,273,273,1590287358017
-123,-122,0,-1,312,276,276,273,1590287360390
-124,-122,0,-1,312,275,273,272,1590287362816
-123,-122,0,-1,312,274,273,273,1590287365246
-123,-123,0,0,312,275,276,273,1590287367620
-123,-122,0,-1,312,274,273,273,1590287370046
-123,-122,0,0,312,275,275,273,1590287372477
-123,-124,0,0,313,275,276,273,1590287374850
-123,-121,0,-1,313,275,274,273,1590287377276
-122,-123,0,0,313,275,275,274,1590287379706
-123,-124,0,0,313,276,276,275,1590287382137
-124,-124,0,0,313,276,276,275,1590287384566
-124,-122,0,-1,313,275,274,273,1590287386997
-124,-122,0,-1,313,275,273,273,1590287389427
-122,-121,0,-1,313,275,274,273,1590287391856
-123,-123,0,0,313,276,275,274,1590287394286
-123,-123,0,0,313,276,276,275,1590287396716
-124,-124,0,0,313,276,276,276,1590287399146
-124,-123,0,0,313,276,275,274,1590287401577
-124,-122,0,-1,313,275,273,273,1590287404006
-123,-121,0,-1,313,275,273,273,1590287406437
-122,-122,0,0,313,275,274,273,1590287408866
-122,-123,0,0,313,276,275,275,1590287411296
-124,-124,0,0,314,276,276,276,1590287413726
-124,-122,0,-1,314,275,273,273,1590287416156
-123,-121,0,-1,314,277,274,273,1590287418530
-124,-121,0,-1,314,275,273,273,1590287420956
-122,-121,0,-1,315,275,273,273,1590287423386
-122,-122,0,0,315,275,276,273,1590287425760
-122,-123,0,0,315,276,276,276,1590287428196
-124,-121,0,-1,315,275,273,273,1590287430636
-122,-121,0,0,315,274,276,274,1590287433019
-124,-122,0,0,315,276,275,274,1590287435447
-123,-121,0,-1,315,275,273,273,1590287437876
-122,-121,0,0,315,275,274,273,1590287440307
-122,-123,0,0,315,276,276,275,1590287442736
-124,-122,0,0,315,276,274,274,1590287445166
-123,-121,0,-1,315,275,273,273,1590287447597
-122,-121,0,0,314,275,273,274,1590287450027
-122,-123,0,0,314,276,276,275,1590287452456
-123,-123,0,0,314,276,275,274,1590287454886
-124,-121,0,-1,314,275,273,273,1590287457316
-122,-121,0,-1,314,275,274,273,1590287459747
-122,-123,0,0,314,276,276,275,1590287462177
-123,-123,0,0,314,276,276,275,1590287464607
-124,-122,0,-1,314,275,273,272,1590287467036
-122,-121,0,-1,314,275,274,273,1590287469471
-123,-123,0,0,314,276,275,275,1590287471907
-124,-122,0,-1,314,275,273,273,1590287474337
-122,-121,0,-1,314,275,274,273,1590287476766
-122,-123,0,0,314,276,275,274,1590287479196
-123,-124,0,0,314,276,276,275,1590287481626
-124,-123,0,0,314,276,275,274,1590287484056
-124,-122,0,-1,314,275,273,272,1590287486486
-122,-121,0,0,314,276,276,276,1590287488941
-124,-124,0,0,314,276,276,276,1590287491376
-122,-121,0,-1,314,275,273,273,1590287493816
-122,-123,0,0,314,276,275,274,1590287496247
-122,-123,0,0,314,276,276,275,1590287498677
-124,-124,0,0,314,276,276,275,1590287501106
-124,-122,0,0,314,275,274,273,1590287503537
-123,-121,0,-1,314,275,273,273,1590287505967
-122,-121,0,-1,314,275,274,273,1590287508396
-122,-122,0,0,314,276,275,274,1590287510837
-124,-122,0,-1,313,275,273,272,1590287513266
-123,-121,0,-1,313,274,274,273,1590287515697
-122,-123,0,-1,313,276,276,273,1590287518070
-123,-121,0,-1,313,275,273,273,1590287520497
-122,-122,0,0,313,275,275,274,1590287522926
-123,-124,0,0,313,276,276,275,1590287525357
-124,-124,0,0,313,276,276,276,1590287527786
-125,-123,0,-1,313,276,274,273,1590287530217
-125,-122,0,-1,312,275,273,273,1590287532647
-123,-122,0,0,312,275,274,274,1590287535058
-123,-124,0,0,312,275,275,275,1590287537430
-123,-124,0,0,312,276,275,275,1590287539857
-124,-124,0,0,312,276,276,276,1590287542286
-125,-123,0,-1,312,276,274,273,1590287544716
-124,-122,0,-1,312,275,273,273,1590287547147
-123,-122,0,0,312,275,274,273,1590287549576
-123,-124,0,0,312,276,275,275,1590287552006
-124,-124,0,0,312,276,276,275,1590287554436
-125,-123,0,-1,312,275,274,273,1590287556867
-124,-122,0,-1,312,275,274,273,1590287559296
-123,-122,0,0,312,275,274,273,1590287561728
-123,-124,0,0,312,276,276,275,1590287564157
-124,-124,0,0,313,276,276,276,1590287566586
-124,-123,0,0,313,275,274,273,1590287569016
-124,-122,0,-1,313,275,273,273,1590287571446
-123,-122,0,-1,313,275,273,273,1590287573877
-123,-123,0,0,313,276,275,274,1590287576306
-123,-124,0,0,313,276,276,275,1590287578737
-123,-122,0,-1,313,275,273,273,1590287581177
-123,-122,0,0,313,275,274,273,1590287583606
-123,-123,0,0,313,276,275,275,1590287586037
-123,-124,0,0,313,276,276,276,1590287588466
-124,-123,0,0,313,276,276,275,1590287590896
-125,-122,0,-1,313,275,273,273,1590287593326
-124,-121,0,-1,313,275,273,273,1590287595756
-123,-122,0,-1,313,276,276,276,1590287598196
-124,-123,0,0,313,276,275,274,1590287600627
-125,-122,0,-1,313,275,273,273,1590287603056
-123,-121,0,-1,313,275,273,273,1590287605486
-122,-122,0,0,313,275,274,273,1590287607916
-124,-123,0,0,313,275,274,273,1590287610356
-124,-122,0,-1,313,275,273,272,1590287612786
-122,-121,0,-1,313,275,274,273,1590287615217
-123,-122,0,0,313,275,274,274,1590287617647
-123,-123,0,0,313,276,276,275,1590287620076
-124,-124,0,0,313,276,276,276,1590287622506
-124,-123,0,0,313,276,275,275,1590287624937
-124,-122,0,-1,313,275,274,273,1590287627366
-124,-121,0,-1,313,276,276,273,1590287629790
-124,-123,0,-1,313,275,274,273,1590287632216
-124,-122,0,-1,313,275,273,273,1590287634647
-122,-122,0,-1,313,275,273,272,1590287637097
-123,-121,0,-1,313,275,274,273,1590287639527
-122,-122,0,0,313,275,274,274,1590287641957
-122,-123,0,0,313,276,276,275,1590287644386
-123,-121,0,-1,313,275,273,273,1590287646826
-122,-122,0,-1,313,275,274,273,1590287649256
-122,-123,0,0,313,276,275,274,1590287651686
-123,-124,0,0,313,276,276,276,1590287654117
-125,-123,0,0,313,276,275,275,1590287656546
-124,-122,0,-1,313,275,273,273,1590287658976
-123,-121,0,-1,313,275,274,273,1590287661406
-123,-122,0,0,313,275,274,274,1590287663836
-123,-123,0,0,313,276,276,275,1590287666266
-124,-124,0,0,313,276,276,276,1590287668696
-125,-124,0,0,313,275,274,274,1590287671126
-125,-122,0,-1,313,275,273,273,1590287673557
-123,-121,0,-1,313,275,274,273,1590287675986
-123,-123,0,0,313,276,276,276,1590287678426
-124,-122,0,-1,313,275,274,273,1590287680856
-124,-122,0,-1,313,275,273,273,1590287683287
-123,-122,0,-1,313,275,274,273,1590287685716
-123,-123,0,0,313,276,275,275,1590287688146
-123,-124,0,0,313,276,276,276,1590287690577
-124,-124,0,0,313,276,276,275,1590287693006
-124,-122,0,-1,313,275,274,273,1590287695436
-124,-122,0,-1,313,275,273,273,1590287697877
-124,-124,0,0,313,276,276,276,1590287700306
-124,-123,0,0,313,276,275,274,1590287702738
-124,-122,0,-1,313,275,274,273,1590287705166
-123,-121,0,-1,313,275,274,273,1590287707597
-123,-124,0,0,313,274,276,273,1590287710020
-123,-121,0,-1,313,275,273,273,1590287712446
-122,-122,0,-1,313,275,274,273,1590287714877
-123,-123,0,0,313,276,276,274,1590287717307
-123,-124,0,0,313,276,276,276,1590287719736
-124,-123,0,0,313,276,275,275,1590287722167
-124,-122,0,-1,313,275,274,273,1590287724596
-124,-121,0,-1,313,275,273,273,1590287727026
-122,-122,0,-1,313,275,274,274,1590287729458
-123,-123,0,0,313,276,275,274,1590287731886
-123,-124,0,0,313,276,276,275,1590287734317
-124,-124,0,0,313,276,276,275,1590287736747
-124,-122,0,-1,313,276,273,274,1590287739160
-123,-122,0,-1,313,276,276,273,1590287741580
-124,-122,0,-1,313,275,273,273,1590287744006
-123,-121,0,-1,313,275,273,273,1590287746436
-123,-123,0,0,313,276,275,274,1590287748867
-123,-123,0,0,313,276,276,275,1590287751296
-124,-124,0,0,313,276,276,276,1590287753727
-124,-122,0,-1,313,275,274,273,1590287756157
-124,-122,0,-1,313,275,273,274,1590287758587
-123,-121,0,-1,313,275,274,273,1590287761016
